timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674750180994,352,/object_info_4,200,OK,Home_Work_250_Threads 1-26,text,true,,236,165,197,197,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,352,0,43
1674750180997,354,/object_info_2,200,OK,Home_Work_250_Threads 1-54,text,true,,463,165,197,197,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,354,0,42
1674750180991,364,/object_info_4,200,OK,Home_Work_250_Threads 1-25,text,true,,236,165,198,198,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,364,0,46
1674750180988,368,/get_method,200,OK,Home_Work_250_Threads 1-152,text,true,,168,150,198,198,http://162.55.220.72:5005/get_method?name=Nata&age=51,368,0,47
1674750180994,369,/get_method,200,OK,Home_Work_250_Threads 1-12,text,true,,168,150,199,199,http://162.55.220.72:5005/get_method?name=Nata&age=51,369,0,46
1674750181000,363,/object_info_4,200,OK,Home_Work_250_Threads 1-23,text,true,,236,165,199,199,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,363,0,44
1674750180993,371,/object_info_3,200,OK,Home_Work_250_Threads 1-39,text,true,,524,165,199,199,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,371,0,48
1674750181001,367,/user_info_2,200,OK,Home_Work_250_Threads 1-122,text,true,,463,247,199,199,http://162.55.220.72:5005/user_info_2,367,0,44
1674750181004,371,/object_info_1,200,OK,Home_Work_250_Threads 1-72,text,true,,230,163,200,200,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,371,0,43
1674750181003,381,/get_method,200,OK,Home_Work_250_Threads 1-154,text,true,,168,150,201,201,http://162.55.220.72:5005/get_method?name=Nata&age=51,381,0,43
1674750181010,374,/user_info_3,200,OK,Home_Work_250_Threads 1-94,text,true,,369,247,201,201,http://162.55.220.72:5005/user_info_3,374,0,43
1674750181008,379,/user_info_3,200,OK,Home_Work_250_Threads 1-92,text,true,,369,247,202,202,http://162.55.220.72:5005/user_info_3,379,0,45
1674750180996,392,/get_method,200,OK,Home_Work_250_Threads 1-153,text,true,,168,150,202,202,http://162.55.220.72:5005/get_method?name=Nata&age=51,392,0,48
1674750181011,377,/user_info_2,200,OK,Home_Work_250_Threads 1-5,text,true,,463,247,202,202,http://162.55.220.72:5005/user_info_2,377,0,46
1674750181014,379,/user_info_2,200,OK,Home_Work_250_Threads 1-123,text,true,,463,247,202,202,http://162.55.220.72:5005/user_info_2,379,0,45
1674750181008,386,/get_method,200,OK,Home_Work_250_Threads 1-14,text,true,,168,150,203,203,http://162.55.220.72:5005/get_method?name=Nata&age=51,386,0,48
1674750181018,378,/get_method,200,OK,Home_Work_250_Threads 1-156,text,true,,168,150,203,203,http://162.55.220.72:5005/get_method?name=Nata&age=51,378,0,43
1674750181021,379,/user_info_3,200,OK,Home_Work_250_Threads 1-93,text,true,,369,247,203,203,http://162.55.220.72:5005/user_info_3,379,0,44
1674750181011,391,/get_method,200,OK,Home_Work_250_Threads 1-155,text,true,,168,150,204,204,http://162.55.220.72:5005/get_method?name=Nata&age=51,391,0,47
1674750181022,381,/object_info_1,200,OK,Home_Work_250_Threads 1-73,text,true,,230,163,204,204,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,381,0,47
1674750181028,375,/user_info_2,200,OK,Home_Work_250_Threads 1-2,text,true,,463,247,204,204,http://162.55.220.72:5005/user_info_2,375,0,42
1674750181027,377,/object_info_4,200,OK,Home_Work_250_Threads 1-27,text,true,,236,165,204,204,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,377,0,45
1674750181027,377,/get_method,200,OK,Home_Work_250_Threads 1-157,text,true,,168,150,204,204,http://162.55.220.72:5005/get_method?name=Nata&age=51,377,0,46
1674750181033,377,/user_info_3,200,OK,Home_Work_250_Threads 1-95,text,true,,369,247,205,205,http://162.55.220.72:5005/user_info_3,377,0,43
1674750181026,385,/user_info_2,200,OK,Home_Work_250_Threads 1-4,text,true,,463,247,205,205,http://162.55.220.72:5005/user_info_2,385,0,47
1674750181038,378,/user_info_2,200,OK,Home_Work_250_Threads 1-124,text,true,,463,247,205,205,http://162.55.220.72:5005/user_info_2,378,0,43
1674750181036,389,/get_method,200,OK,Home_Work_250_Threads 1-15,text,true,,168,150,206,206,http://162.55.220.72:5005/get_method?name=Nata&age=51,389,0,44
1674750181035,393,/get_method,200,OK,Home_Work_250_Threads 1-158,text,true,,168,150,207,207,http://162.55.220.72:5005/get_method?name=Nata&age=51,392,0,48
1674750181046,382,/user_info_2,200,OK,Home_Work_250_Threads 1-126,text,true,,463,247,207,207,http://162.55.220.72:5005/user_info_2,382,0,42
1674750181042,386,/object_info_3,200,OK,Home_Work_250_Threads 1-40,text,true,,524,165,207,207,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,386,0,45
1674750181043,387,/get_method,200,OK,Home_Work_250_Threads 1-159,text,true,,168,150,207,207,http://162.55.220.72:5005/get_method?name=Nata&age=51,387,0,44
1674750181050,381,/object_info_3,200,OK,Home_Work_250_Threads 1-41,text,true,,524,165,207,207,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,381,0,43
1674750181047,385,/object_info_4,200,OK,Home_Work_250_Threads 1-28,text,true,,236,165,207,207,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,385,0,44
1674750181044,392,/user_info_3,200,OK,Home_Work_250_Threads 1-96,text,true,,369,247,208,208,http://162.55.220.72:5005/user_info_3,391,0,47
1674750181051,385,/get_method,200,OK,Home_Work_250_Threads 1-160,text,true,,168,150,208,208,http://162.55.220.72:5005/get_method?name=Nata&age=51,385,0,42
1674750181048,392,/user_info_2,200,OK,Home_Work_250_Threads 1-125,text,true,,463,247,208,208,http://162.55.220.72:5005/user_info_2,392,0,47
1674750181044,396,/object_info_2,200,OK,Home_Work_250_Threads 1-55,text,true,,463,165,208,208,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,396,0,48
1674750181049,391,/object_info_1,200,OK,Home_Work_250_Threads 1-74,text,true,,230,163,208,208,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,391,0,47
1674750181058,385,/user_info_2,200,OK,Home_Work_250_Threads 1-127,text,true,,463,247,209,209,http://162.55.220.72:5005/user_info_2,385,0,53
1674750181061,385,/user_info_2,200,OK,Home_Work_250_Threads 1-128,text,true,,463,247,209,209,http://162.55.220.72:5005/user_info_2,385,0,50
1674750181062,388,/object_info_1,200,OK,Home_Work_250_Threads 1-77,text,true,,230,163,210,210,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,388,0,49
1674750181062,392,/object_info_2,200,OK,Home_Work_250_Threads 1-59,text,true,,463,165,210,210,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,392,0,49
1674750181066,390,/object_info_3,200,OK,Home_Work_250_Threads 1-42,text,true,,524,165,210,210,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,390,0,45
1674750181062,396,/user_info_2,200,OK,Home_Work_250_Threads 1-130,text,true,,463,247,211,211,http://162.55.220.72:5005/user_info_2,396,0,49
1674750181058,402,/get_method,200,OK,Home_Work_250_Threads 1-161,text,true,,168,150,211,211,http://162.55.220.72:5005/get_method?name=Nata&age=51,402,0,53
1674750181062,398,/user_info_2,200,OK,Home_Work_250_Threads 1-129,text,true,,463,247,211,211,http://162.55.220.72:5005/user_info_2,398,0,49
1674750181069,393,/get_method,200,OK,Home_Work_250_Threads 1-16,text,true,,168,150,211,211,http://162.55.220.72:5005/get_method?name=Nata&age=51,393,0,42
1674750181064,403,/object_info_1,200,OK,Home_Work_250_Threads 1-75,text,true,,230,163,211,211,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,402,0,47
1674750181068,402,/get_method,200,OK,Home_Work_250_Threads 1-18,text,true,,168,150,211,211,http://162.55.220.72:5005/get_method?name=Nata&age=51,402,0,45
1674750181074,396,/get_method,200,OK,Home_Work_250_Threads 1-17,text,true,,168,150,211,211,http://162.55.220.72:5005/get_method?name=Nata&age=51,396,0,42
1674750181074,397,/get_method,200,OK,Home_Work_250_Threads 1-163,text,true,,168,150,211,211,http://162.55.220.72:5005/get_method?name=Nata&age=51,397,0,43
1674750181066,406,/get_method,200,OK,Home_Work_250_Threads 1-162,text,true,,168,150,211,211,http://162.55.220.72:5005/get_method?name=Nata&age=51,406,0,48
1674750181072,401,/object_info_3,200,OK,Home_Work_250_Threads 1-43,text,true,,524,165,211,211,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,401,0,45
1674750181078,397,/object_info_1,200,OK,Home_Work_250_Threads 1-76,text,true,,230,163,211,211,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,396,0,42
1674750181073,406,/user_info_2,200,OK,Home_Work_250_Threads 1-3,text,true,,463,247,211,211,http://162.55.220.72:5005/user_info_2,406,0,45
1674750181081,399,/user_info_3,200,OK,Home_Work_250_Threads 1-99,text,true,,369,247,212,212,http://162.55.220.72:5005/user_info_3,399,0,42
1674750181077,406,/user_info_3,200,OK,Home_Work_250_Threads 1-100,text,true,,369,247,213,213,http://162.55.220.72:5005/user_info_3,406,0,47
1674750181077,409,/object_info_4,200,OK,Home_Work_250_Threads 1-30,text,true,,236,165,213,213,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,409,0,47
1674750181079,411,/object_info_4,200,OK,Home_Work_250_Threads 1-31,text,true,,236,165,214,214,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,411,0,46
1674750181081,418,/object_info_2,200,OK,Home_Work_250_Threads 1-61,text,true,,463,165,216,216,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,418,0,45
1674750181083,419,/user_info_2,200,OK,Home_Work_250_Threads 1-131,text,true,,463,247,216,216,http://162.55.220.72:5005/user_info_2,419,0,47
1674750181088,416,/object_info_4,200,OK,Home_Work_250_Threads 1-29,text,true,,236,165,216,216,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,415,0,43
1674750181082,422,/get_method,200,OK,Home_Work_250_Threads 1-164,text,true,,168,150,216,216,http://162.55.220.72:5005/get_method?name=Nata&age=51,422,0,47
1674750181091,418,/get_method,200,OK,Home_Work_250_Threads 1-165,text,true,,168,150,217,217,http://162.55.220.72:5005/get_method?name=Nata&age=51,418,0,43
1674750181087,422,/user_info_3,200,OK,Home_Work_250_Threads 1-98,text,true,,369,247,217,217,http://162.55.220.72:5005/user_info_3,422,0,47
1674750181094,416,/user_info_3,200,OK,Home_Work_250_Threads 1-101,text,true,,369,247,217,217,http://162.55.220.72:5005/user_info_3,416,0,44
1674750181098,416,/object_info_2,200,OK,Home_Work_250_Threads 1-57,text,true,,463,165,218,218,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,416,0,42
1674750181092,422,/object_info_2,200,OK,Home_Work_250_Threads 1-60,text,true,,463,165,218,218,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,422,0,46
1674750181094,423,/object_info_2,200,OK,Home_Work_250_Threads 1-56,text,true,,463,165,218,218,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,423,0,46
1674750181095,428,/get_method,200,OK,Home_Work_250_Threads 1-19,text,true,,168,150,219,219,http://162.55.220.72:5005/get_method?name=Nata&age=51,428,0,48
1674750181099,428,/get_method,200,OK,Home_Work_250_Threads 1-166,text,true,,168,150,219,219,http://162.55.220.72:5005/get_method?name=Nata&age=51,428,0,46
1674750181112,417,/object_info_2,200,OK,Home_Work_250_Threads 1-58,text,true,,463,165,219,219,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,417,0,42
1674750181112,419,/get_method,200,OK,Home_Work_250_Threads 1-167,text,true,,168,150,220,220,http://162.55.220.72:5005/get_method?name=Nata&age=51,419,0,44
1674750181116,418,/object_info_3,200,OK,Home_Work_250_Threads 1-45,text,true,,524,165,220,220,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,418,0,42
1674750181118,419,/user_info_3,200,OK,Home_Work_250_Threads 1-102,text,true,,369,247,220,220,http://162.55.220.72:5005/user_info_3,419,0,42
1674750181114,423,/get_method,200,OK,Home_Work_250_Threads 1-168,text,true,,168,150,220,220,http://162.55.220.72:5005/get_method?name=Nata&age=51,423,0,43
1674750181112,426,/object_info_1,200,OK,Home_Work_250_Threads 1-79,text,true,,230,163,220,220,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,426,0,47
1674750181112,427,/object_info_1,200,OK,Home_Work_250_Threads 1-78,text,true,,230,163,221,221,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,427,0,47
1674750181112,427,/user_info_2,200,OK,Home_Work_250_Threads 1-8,text,true,,463,247,221,221,http://162.55.220.72:5005/user_info_2,427,0,47
1674750181122,421,/get_method,200,OK,Home_Work_250_Threads 1-169,text,true,,168,150,221,221,http://162.55.220.72:5005/get_method?name=Nata&age=51,421,0,42
1674750181112,432,/user_info_3,200,OK,Home_Work_250_Threads 1-97,text,true,,369,247,221,221,http://162.55.220.72:5005/user_info_3,432,0,48
1674750181123,422,/object_info_4,200,OK,Home_Work_250_Threads 1-32,text,true,,236,165,221,221,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,422,0,43
1674750181126,421,/user_info_2,200,OK,Home_Work_250_Threads 1-133,text,true,,463,247,222,222,http://162.55.220.72:5005/user_info_2,421,0,42
1674750181128,420,/user_info_2,200,OK,Home_Work_250_Threads 1-132,text,true,,463,247,222,222,http://162.55.220.72:5005/user_info_2,420,0,42
1674750181130,420,/user_info_2,200,OK,Home_Work_250_Threads 1-134,text,true,,463,247,222,222,http://162.55.220.72:5005/user_info_2,420,0,43
1674750181134,417,/user_info_3,200,OK,Home_Work_250_Threads 1-103,text,true,,369,247,222,222,http://162.55.220.72:5005/user_info_3,417,0,43
1674750181128,424,/object_info_3,200,OK,Home_Work_250_Threads 1-44,text,true,,524,165,222,222,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,424,0,46
1674750181130,426,/get_method,200,OK,Home_Work_250_Threads 1-170,text,true,,168,150,223,223,http://162.55.220.72:5005/get_method?name=Nata&age=51,426,0,47
1674750181129,427,/get_method,200,OK,Home_Work_250_Threads 1-20,text,true,,168,150,223,223,http://162.55.220.72:5005/get_method?name=Nata&age=51,427,0,47
1674750181141,417,/object_info_2,200,OK,Home_Work_250_Threads 1-65,text,true,,463,165,223,223,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,417,0,43
1674750181139,420,/get_method,200,OK,Home_Work_250_Threads 1-171,text,true,,168,150,223,223,http://162.55.220.72:5005/get_method?name=Nata&age=51,420,0,44
1674750181142,420,/object_info_1,200,OK,Home_Work_250_Threads 1-80,text,true,,230,163,224,224,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,420,0,43
1674750181154,409,/get_method,200,OK,Home_Work_250_Threads 1-173,text,true,,168,150,224,224,http://162.55.220.72:5005/get_method?name=Nata&age=51,409,0,43
1674750181156,408,/user_info_2,200,OK,Home_Work_250_Threads 1-6,text,true,,463,247,224,224,http://162.55.220.72:5005/user_info_2,408,0,43
1674750181152,415,/object_info_3,200,OK,Home_Work_250_Threads 1-46,text,true,,524,165,224,224,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,414,0,47
1674750181150,417,/user_info_2,200,OK,Home_Work_250_Threads 1-135,text,true,,463,247,224,224,http://162.55.220.72:5005/user_info_2,417,0,47
1674750181160,407,/user_info_3,200,OK,Home_Work_250_Threads 1-104,text,true,,369,247,224,224,http://162.55.220.72:5005/user_info_3,407,0,47
1674750181170,399,/user_info_3,200,OK,Home_Work_250_Threads 1-105,text,true,,369,247,224,224,http://162.55.220.72:5005/user_info_3,399,0,44
1674750181162,407,/object_info_1,200,OK,Home_Work_250_Threads 1-82,text,true,,230,163,224,224,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,407,0,48
1674750181162,409,/get_method,200,OK,Home_Work_250_Threads 1-174,text,true,,168,150,225,225,http://162.55.220.72:5005/get_method?name=Nata&age=51,409,0,47
1674750181173,400,/object_info_3,200,OK,Home_Work_250_Threads 1-47,text,true,,524,165,225,225,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,400,0,43
1674750181170,403,/get_method,200,OK,Home_Work_250_Threads 1-175,text,true,,168,150,225,225,http://162.55.220.72:5005/get_method?name=Nata&age=51,403,0,45
1674750181174,402,/user_info_2,200,OK,Home_Work_250_Threads 1-137,text,true,,463,247,225,225,http://162.55.220.72:5005/user_info_2,402,0,43
1674750181170,409,/object_info_1,200,OK,Home_Work_250_Threads 1-81,text,true,,230,163,226,226,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,409,0,47
1674750181177,403,/user_info_3,200,OK,Home_Work_250_Threads 1-106,text,true,,369,247,226,226,http://162.55.220.72:5005/user_info_3,403,0,42
1674750181180,402,/user_info_2,200,OK,Home_Work_250_Threads 1-138,text,true,,463,247,226,226,http://162.55.220.72:5005/user_info_2,402,0,42
1674750181176,409,/object_info_4,200,OK,Home_Work_250_Threads 1-33,text,true,,236,165,226,226,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,409,0,47
1674750181178,409,/get_method,200,OK,Home_Work_250_Threads 1-176,text,true,,168,150,227,227,http://162.55.220.72:5005/get_method?name=Nata&age=51,409,0,47
1674750181191,397,/user_info_2,200,OK,Home_Work_250_Threads 1-10,text,true,,463,247,227,227,http://162.55.220.72:5005/user_info_2,397,0,43
1674750181193,398,/user_info_3,200,OK,Home_Work_250_Threads 1-107,text,true,,369,247,227,227,http://162.55.220.72:5005/user_info_3,398,0,42
1674750181194,407,/user_info_2,200,OK,Home_Work_250_Threads 1-139,text,true,,463,247,228,228,http://162.55.220.72:5005/user_info_2,407,0,44
1674750181188,413,/object_info_4,200,OK,Home_Work_250_Threads 1-34,text,true,,236,165,228,228,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,413,0,48
1674750181195,411,/get_method,200,OK,Home_Work_250_Threads 1-178,text,true,,168,150,229,229,http://162.55.220.72:5005/get_method?name=Nata&age=51,411,0,47
1674750181198,410,/user_info_3,200,OK,Home_Work_250_Threads 1-108,text,true,,369,247,229,229,http://162.55.220.72:5005/user_info_3,410,0,46
1674750181202,409,/user_info_2,200,OK,Home_Work_250_Threads 1-140,text,true,,463,247,230,230,http://162.55.220.72:5005/user_info_2,409,0,45
1674750181208,407,/user_info_2,200,OK,Home_Work_250_Threads 1-141,text,true,,463,247,230,230,http://162.55.220.72:5005/user_info_2,407,0,45
1674750181202,413,/get_method,200,OK,Home_Work_250_Threads 1-179,text,true,,168,150,230,230,http://162.55.220.72:5005/get_method?name=Nata&age=51,413,0,48
1674750181210,410,/get_method,200,OK,Home_Work_250_Threads 1-180,text,true,,168,150,231,231,http://162.55.220.72:5005/get_method?name=Nata&age=51,410,0,46
1674750181211,409,/object_info_4,200,OK,Home_Work_250_Threads 1-36,text,true,,236,165,231,231,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,409,0,48
1674750181226,396,/object_info_1,200,OK,Home_Work_250_Threads 1-85,text,true,,230,163,231,231,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,396,0,43
1674750181229,396,/user_info_3,200,OK,Home_Work_250_Threads 1-112,text,true,,369,247,231,231,http://162.55.220.72:5005/user_info_3,396,0,47
1674750181235,393,/get_method,200,OK,Home_Work_250_Threads 1-183,text,true,,168,150,232,232,http://162.55.220.72:5005/get_method?name=Nata&age=51,393,0,44
1674750181229,404,/object_info_2,200,OK,Home_Work_250_Threads 1-67,text,true,,463,165,232,232,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,404,0,47
1674750181240,395,/user_info_2,200,OK,Home_Work_250_Threads 1-145,text,true,,463,247,233,233,http://162.55.220.72:5005/user_info_2,395,0,48
1674750181269,367,/user_info_3,200,OK,Home_Work_250_Threads 1-114,text,true,,369,247,233,233,http://162.55.220.72:5005/user_info_3,367,0,42
1674750181243,394,/get_method,200,OK,Home_Work_250_Threads 1-184,text,true,,168,150,233,233,http://162.55.220.72:5005/get_method?name=Nata&age=51,394,0,45
1674750181273,366,/get_method,200,OK,Home_Work_250_Threads 1-24,text,true,,168,150,233,233,http://162.55.220.72:5005/get_method?name=Nata&age=51,366,0,43
1674750181263,376,/object_info_3,200,OK,Home_Work_250_Threads 1-51,text,true,,524,165,233,233,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,376,0,47
1674750181267,375,/get_method,200,OK,Home_Work_250_Threads 1-187,text,true,,168,150,233,233,http://162.55.220.72:5005/get_method?name=Nata&age=51,375,0,43
1674750181275,369,/get_method,200,OK,Home_Work_250_Threads 1-188,text,true,,168,150,234,234,http://162.55.220.72:5005/get_method?name=Nata&age=51,369,0,43
1674750181273,373,/user_info_3,200,OK,Home_Work_250_Threads 1-115,text,true,,369,247,234,234,http://162.55.220.72:5005/user_info_3,373,0,44
1674750181272,376,/user_info_2,200,OK,Home_Work_250_Threads 1-146,text,true,,463,247,234,234,http://162.55.220.72:5005/user_info_2,376,0,47
1674750181283,368,/get_method,200,OK,Home_Work_250_Threads 1-189,text,true,,168,150,235,235,http://162.55.220.72:5005/get_method?name=Nata&age=51,368,0,47
1674750181273,378,/user_info_3,200,OK,Home_Work_250_Threads 1-113,text,true,,369,247,235,235,http://162.55.220.72:5005/user_info_3,378,0,49
1674750181290,366,/get_method,200,OK,Home_Work_250_Threads 1-190,text,true,,168,150,235,235,http://162.55.220.72:5005/get_method?name=Nata&age=51,365,0,43
1674750181298,363,/get_method,200,OK,Home_Work_250_Threads 1-191,text,true,,168,150,236,236,http://162.55.220.72:5005/get_method?name=Nata&age=51,363,0,43
1674750181306,357,/get_method,200,OK,Home_Work_250_Threads 1-192,text,true,,168,150,236,236,http://162.55.220.72:5005/get_method?name=Nata&age=51,357,0,43
1674750181323,341,/get_method,200,OK,Home_Work_250_Threads 1-194,text,true,,168,150,236,236,http://162.55.220.72:5005/get_method?name=Nata&age=51,341,0,42
1674750181315,352,/get_method,200,OK,Home_Work_250_Threads 1-193,text,true,,168,150,237,237,http://162.55.220.72:5005/get_method?name=Nata&age=51,352,0,48
1674750181330,338,/get_method,200,OK,Home_Work_250_Threads 1-195,text,true,,168,150,237,237,http://162.55.220.72:5005/get_method?name=Nata&age=51,338,0,42
1674750181337,331,/user_info_3,200,OK,Home_Work_250_Threads 1-1,text,true,,369,247,237,237,http://162.55.220.72:5005/user_info_3,331,0,43
1674750181337,338,/user_info_2,200,OK,Home_Work_250_Threads 1-150,text,true,,463,247,238,238,http://162.55.220.72:5005/user_info_2,338,0,43
1674750181338,339,/object_info_4,200,OK,Home_Work_250_Threads 1-38,text,true,,236,165,238,238,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,339,0,43
1674750181337,341,/user_info_3,200,OK,Home_Work_250_Threads 1-118,text,true,,369,247,238,238,http://162.55.220.72:5005/user_info_3,341,0,44
1674750181338,347,/object_info_2,200,OK,Home_Work_250_Threads 1-70,text,true,,463,165,239,239,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,347,0,43
1674750181337,349,/user_info_3,200,OK,Home_Work_250_Threads 1-116,text,true,,369,247,239,239,http://162.55.220.72:5005/user_info_3,349,0,45
1674750181338,350,/object_info_3,200,OK,Home_Work_250_Threads 1-52,text,true,,524,165,239,239,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,350,0,44
1674750181337,356,/user_info_2,200,OK,Home_Work_250_Threads 1-11,text,true,,463,247,240,240,http://162.55.220.72:5005/user_info_2,356,0,45
1674750181338,359,/object_info_4,200,OK,Home_Work_250_Threads 1-37,text,true,,236,165,240,240,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,359,0,44
1674750181338,360,/user_info_3,200,OK,Home_Work_250_Threads 1-117,text,true,,369,247,240,240,http://162.55.220.72:5005/user_info_3,360,0,44
1674750181338,361,/user_info_2,200,OK,Home_Work_250_Threads 1-147,text,true,,463,247,241,241,http://162.55.220.72:5005/user_info_2,361,0,45
1674750181341,359,/user_info_3,200,OK,Home_Work_250_Threads 1-121,text,true,,369,247,241,241,http://162.55.220.72:5005/user_info_3,359,0,43
1674750181338,365,/user_info_2,200,OK,Home_Work_250_Threads 1-148,text,true,,463,247,241,241,http://162.55.220.72:5005/user_info_2,365,0,46
1674750181337,372,/object_info_3,200,OK,Home_Work_250_Threads 1-53,text,true,,524,165,242,242,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,372,0,46
1674750181337,375,/object_info_1,200,OK,Home_Work_250_Threads 1-90,text,true,,230,163,242,242,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,375,0,47
1674750181337,377,/user_info_3,200,OK,Home_Work_250_Threads 1-120,text,true,,369,247,243,243,http://162.55.220.72:5005/user_info_3,377,0,47
1674750181343,375,/object_info_2,200,OK,Home_Work_250_Threads 1-71,text,true,,463,165,243,243,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,375,0,44
1674750181338,382,/user_info_2,200,OK,Home_Work_250_Threads 1-13,text,true,,463,247,243,243,http://162.55.220.72:5005/user_info_2,382,0,48
1674750181338,384,/get_method,200,OK,Home_Work_250_Threads 1-196,text,true,,168,150,244,244,http://162.55.220.72:5005/get_method?name=Nata&age=51,384,0,49
1674750181337,402,/user_info_3,200,OK,Home_Work_250_Threads 1-119,text,true,,369,247,244,244,http://162.55.220.72:5005/user_info_3,402,0,49
1674750181346,393,/get_method,200,OK,Home_Work_250_Threads 1-26,text,true,,168,150,244,244,http://162.55.220.72:5005/get_method?name=Nata&age=51,393,0,46
1674750181346,393,/get_method,200,OK,Home_Work_250_Threads 1-197,text,true,,168,150,244,244,http://162.55.220.72:5005/get_method?name=Nata&age=51,393,0,45
1674750181351,388,/object_info_3,200,OK,Home_Work_250_Threads 1-54,text,true,,524,165,244,244,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,388,0,42
1674750181337,402,/user_info_2,200,OK,Home_Work_250_Threads 1-151,text,true,,463,247,244,244,http://162.55.220.72:5005/user_info_2,402,0,50
1674750181337,402,/user_info_2,200,OK,Home_Work_250_Threads 1-149,text,true,,463,247,244,244,http://162.55.220.72:5005/user_info_2,402,0,49
1674750181344,397,/object_info_1,200,OK,Home_Work_250_Threads 1-91,text,true,,230,163,246,246,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,397,0,48
1674750181355,387,/get_method,200,OK,Home_Work_250_Threads 1-25,text,true,,168,150,246,246,http://162.55.220.72:5005/get_method?name=Nata&age=51,387,0,42
1674750181354,392,/get_method,200,OK,Home_Work_250_Threads 1-198,text,true,,168,150,246,246,http://162.55.220.72:5005/get_method?name=Nata&age=51,392,0,45
1674750181362,385,/get_method,200,OK,Home_Work_250_Threads 1-199,text,true,,168,150,247,247,http://162.55.220.72:5005/get_method?name=Nata&age=51,385,0,43
1674750181364,386,/object_info_4,200,OK,Home_Work_250_Threads 1-39,text,true,,236,165,247,247,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,386,0,44
1674750181364,388,/get_method,200,OK,Home_Work_250_Threads 1-23,text,true,,168,150,247,247,http://162.55.220.72:5005/get_method?name=Nata&age=51,388,0,43
1674750181357,396,/user_info_2,200,OK,Home_Work_250_Threads 1-152,text,true,,463,247,247,247,http://162.55.220.72:5005/user_info_2,396,0,46
